,País,Categoria,Ano_Tipo,Valor,Ano,Tipo
4737,Luxemburgo,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4738,Macedônia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4739,Marrocos,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4740,México,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4741,Moldávia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4742,Montenegro,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4743,Noruega,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4744,Nova Zelândia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4745,Paises Baixos (Holanda),Vinhos de mesa,1982_Peso,0.0,1982,Peso
4746,Panamá,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4747,Peru,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4748,Porto Rico,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4749,Portugal,Vinhos de mesa,1982_Peso,1074983.0,1982,Peso
4750,Reino Unido,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4751,Republica Dominicana,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4752,Romênia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4753,Rússia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4754,San Marino,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4755,Sérvia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4756,Síria,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4757,Suíça,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4758,"Tcheca, República",Vinhos de mesa,1982_Peso,0.0,1982,Peso
4759,Tunísia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4760,Turquia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4761,Ucrânia,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4762,Uruguai,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4763,Não consta na tabela,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4764,Não declarados,Vinhos de mesa,1982_Peso,0.0,1982,Peso
4765,Outros,Vinhos de mesa,1982_Peso,22104.0,1982,Peso
4766,Argélia,Uvas frescas,1982_Peso,0.0,1982,Peso
4767,Argentina,Uvas frescas,1982_Peso,1004840.0,1982,Peso
4768,Brasil,Uvas frescas,1982_Peso,0.0,1982,Peso
4769,Chile,Uvas frescas,1982_Peso,1999116.0,1982,Peso
4770,Colômbia,Uvas frescas,1982_Peso,99070.0,1982,Peso
4771,Egito,Uvas frescas,1982_Peso,0.0,1982,Peso
4772,Espanha,Uvas frescas,1982_Peso,0.0,1982,Peso
4773,Estados Unidos,Uvas frescas,1982_Peso,5060.0,1982,Peso
4774,Grécia,Uvas frescas,1982_Peso,0.0,1982,Peso
4775,Itália,Uvas frescas,1982_Peso,0.0,1982,Peso
4776,México,Uvas frescas,1982_Peso,0.0,1982,Peso
4777,Peru,Uvas frescas,1982_Peso,0.0,1982,Peso
4778,Paraguai,Uvas frescas,1982_Peso,0.0,1982,Peso
4779,Portugal,Uvas frescas,1982_Peso,0.0,1982,Peso
4780,Panamá,Uvas frescas,1982_Peso,0.0,1982,Peso
4781,Reino Unido,Uvas frescas,1982_Peso,0.0,1982,Peso
4782,Uruguai,Uvas frescas,1982_Peso,0.0,1982,Peso
4783,Venezuela,Uvas frescas,1982_Peso,0.0,1982,Peso
4784,Não consta na tabela,Uvas frescas,1982_Peso,0.0,1982,Peso
4785,Outros,Uvas frescas,1982_Peso,0.0,1982,Peso
4786,Africa do Sul,Suco,1982_Peso,0.0,1982,Peso
4787,Alemanha,Suco,1982_Peso,0.0,1982,Peso
4788,Argentina,Suco,1982_Peso,0.0,1982,Peso
4789,Austria,Suco,1982_Peso,0.0,1982,Peso
4790,Canadá,Suco,1982_Peso,0.0,1982,Peso
4791,"Coreia do Sul, República",Suco,1982_Peso,0.0,1982,Peso
4792,"Coreia do Norte, República",Suco,1982_Peso,0.0,1982,Peso
4793,Chile,Suco,1982_Peso,0.0,1982,Peso
4794,China,Suco,1982_Peso,0.0,1982,Peso
4795,Dinamarca,Suco,1982_Peso,0.0,1982,Peso
4796,Espanha,Suco,1982_Peso,0.0,1982,Peso
4797,Estados Unidos,Suco,1982_Peso,0.0,1982,Peso
4798,França,Suco,1982_Peso,0.0,1982,Peso
4799,Guiana,Suco,1982_Peso,0.0,1982,Peso
4800,Israel,Suco,1982_Peso,0.0,1982,Peso
4801,itália,Suco,1982_Peso,0.0,1982,Peso
4802,Japão,Suco,1982_Peso,0.0,1982,Peso
4803,Líbano,Suco,1982_Peso,0.0,1982,Peso
4804,México,Suco,1982_Peso,0.0,1982,Peso
4805,Países Baixos,Suco,1982_Peso,0.0,1982,Peso
4806,Panamá,Suco,1982_Peso,48.0,1982,Peso
4807,Peru,Suco,1982_Peso,0.0,1982,Peso
4808,Portugal,Suco,1982_Peso,0.0,1982,Peso
4809,Reino Unido,Suco,1982_Peso,0.0,1982,Peso
4810,Taiwan,Suco,1982_Peso,0.0,1982,Peso
4811,Turquia,Suco,1982_Peso,0.0,1982,Peso
4812,Uruguai,Suco,1982_Peso,0.0,1982,Peso
4813,Venezuela,Suco,1982_Peso,0.0,1982,Peso
4814,Outros,Suco,1982_Peso,0.0,1982,Peso
4815,Afeganistão,Uvas passas,1982_Peso,0.0,1982,Peso
4816,África do Sul,Uvas passas,1982_Peso,0.0,1982,Peso
4817,"Alemanha, República Democrática",Uvas passas,1982_Peso,0.0,1982,Peso
4818,Arábia Saudita,Uvas passas,1982_Peso,0.0,1982,Peso
4819,Argentina,Uvas passas,1982_Peso,1875664.0,1982,Peso
4820,Austrália,Uvas passas,1982_Peso,0.0,1982,Peso
4821,Bélgica,Uvas passas,1982_Peso,0.0,1982,Peso
4822,Chile,Uvas passas,1982_Peso,961997.0,1982,Peso
4823,China,Uvas passas,1982_Peso,0.0,1982,Peso
4824,China Continental,Uvas passas,1982_Peso,0.0,1982,Peso
4825,Cingapura,Uvas passas,1982_Peso,0.0,1982,Peso
4826,Costa Rica,Uvas passas,1982_Peso,0.0,1982,Peso
4827,Emirados,Uvas passas,1982_Peso,0.0,1982,Peso
4828,Espanha,Uvas passas,1982_Peso,0.0,1982,Peso
4829,Estados Unidos,Uvas passas,1982_Peso,140722.0,1982,Peso
4830,França,Uvas passas,1982_Peso,0.0,1982,Peso
4831,Grécia,Uvas passas,1982_Peso,0.0,1982,Peso
4832,Guiana Britânica,Uvas passas,1982_Peso,0.0,1982,Peso
4833,Índia,Uvas passas,1982_Peso,0.0,1982,Peso
4834,Irã,Uvas passas,1982_Peso,0.0,1982,Peso
4835,Itália,Uvas passas,1982_Peso,0.0,1982,Peso
4836,Japão,Uvas passas,1982_Peso,0.0,1982,Peso
4837,México,Uvas passas,1982_Peso,1214593.0,1982,Peso
4838,Países Baixos,Uvas passas,1982_Peso,0.0,1982,Peso
4839,Paraguai,Uvas passas,1982_Peso,0.0,1982,Peso
4840,Peru,Uvas passas,1982_Peso,0.0,1982,Peso
4841,Portugal,Uvas passas,1982_Peso,0.0,1982,Peso
4842,Reino Unido,Uvas passas,1982_Peso,0.0,1982,Peso
4843,Suécia,Uvas passas,1982_Peso,0.0,1982,Peso
4844,Turquia,Uvas passas,1982_Peso,58996.0,1982,Peso
4845,Uruguai,Uvas passas,1982_Peso,0.0,1982,Peso
4846,Uzbequistão,Uvas passas,1982_Peso,0.0,1982,Peso
4847,Venezuela,Uvas passas,1982_Peso,0.0,1982,Peso
4848,Não consta na tabela,Uvas passas,1982_Peso,0.0,1982,Peso
4849,Outros,Uvas passas,1982_Peso,0.0,1982,Peso
4850,Africa do Sul,Espumantes,1982_Valor,0.0,1982,Valor
4851,Alemanha,Espumantes,1982_Valor,101714.0,1982,Valor
4852,Argentina,Espumantes,1982_Valor,0.0,1982,Valor
4853,Austrália,Espumantes,1982_Valor,0.0,1982,Valor
4854,Austria,Espumantes,1982_Valor,0.0,1982,Valor
4855,Bermudas,Espumantes,1982_Valor,0.0,1982,Valor
4856,Bahamas,Espumantes,1982_Valor,0.0,1982,Valor
4857,Bélgica,Espumantes,1982_Valor,0.0,1982,Valor
4858,Brasil,Espumantes,1982_Valor,0.0,1982,Valor
4859,Bulgaria,Espumantes,1982_Valor,0.0,1982,Valor
4860,Canada,Espumantes,1982_Valor,0.0,1982,Valor
4861,Chile,Espumantes,1982_Valor,21614.0,1982,Valor
4862,Croácia,Espumantes,1982_Valor,0.0,1982,Valor
4863,Cuba,Espumantes,1982_Valor,0.0,1982,Valor
4864,Emirados Arabes Unidos,Espumantes,1982_Valor,0.0,1982,Valor
4865,Eslovênia,Espumantes,1982_Valor,0.0,1982,Valor
4866,Espanha,Espumantes,1982_Valor,47183.0,1982,Valor
4867,Estados Unidos,Espumantes,1982_Valor,0.0,1982,Valor
4868,França,Espumantes,1982_Valor,32209.0,1982,Valor
4869,Geórgia,Espumantes,1982_Valor,0.0,1982,Valor
4870,Grecia,Espumantes,1982_Valor,0.0,1982,Valor
4871,Hong Kong,Espumantes,1982_Valor,0.0,1982,Valor
4872,Hungria,Espumantes,1982_Valor,0.0,1982,Valor
4873,Indonesia,Espumantes,1982_Valor,0.0,1982,Valor
4874,Irlanda,Espumantes,1982_Valor,0.0,1982,Valor
4875,Israel,Espumantes,1982_Valor,1001.0,1982,Valor
4876,Itália,Espumantes,1982_Valor,35237.0,1982,Valor
4877,Luxemburgo,Espumantes,1982_Valor,0.0,1982,Valor
4878,Mexico,Espumantes,1982_Valor,0.0,1982,Valor
4879,Moldávia,Espumantes,1982_Valor,0.0,1982,Valor
4880,Nova Zelândia,Espumantes,1982_Valor,0.0,1982,Valor
4881,Paises Baixos,Espumantes,1982_Valor,0.0,1982,Valor
4882,Panama,Espumantes,1982_Valor,0.0,1982,Valor
4883,Peru,Espumantes,1982_Valor,0.0,1982,Valor
4884,Portugal,Espumantes,1982_Valor,311212.0,1982,Valor
4885,Reino Unido,Espumantes,1982_Valor,0.0,1982,Valor
4886,Romenia,Espumantes,1982_Valor,0.0,1982,Valor
4887,Suíça,Espumantes,1982_Valor,0.0,1982,Valor
4888,Tunisia,Espumantes,1982_Valor,0.0,1982,Valor
4889,Ucrânia,Espumantes,1982_Valor,0.0,1982,Valor
4890,Uruguai,Espumantes,1982_Valor,0.0,1982,Valor
4891,Não consta na tabela,Espumantes,1982_Valor,0.0,1982,Valor
4892,Não declarados,Espumantes,1982_Valor,0.0,1982,Valor
4893,Outros,Espumantes,1982_Valor,10200.0,1982,Valor
4894,Africa do Sul,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4895,Alemanha,Vinhos de mesa,1982_Valor,1126928.0,1982,Valor
4896,Argélia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4897,Arábia Saudita,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4898,Argentina,Vinhos de mesa,1982_Valor,264487.0,1982,Valor
4899,Armênia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4900,Austrália,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4901,Áustria,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4902,Bermudas,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4903,Bélgica,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4904,Bolívia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4905,Bósnia-Herzegovina,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4906,Brasil,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4907,Bulgária,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4908,Canada,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4909,Chile,Vinhos de mesa,1982_Valor,1124272.0,1982,Valor
4910,China,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4911,"Coreia do Sul, República",Vinhos de mesa,1982_Valor,0.0,1982,Valor
4912,Croácia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4913,Emirados Árabes Unidos,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4914,Eslovênia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4915,Eslováquia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4916,Espanha,Vinhos de mesa,1982_Valor,104790.0,1982,Valor
4917,Estados Unidos,Vinhos de mesa,1982_Valor,52983.0,1982,Valor
4918,França,Vinhos de mesa,1982_Valor,424752.0,1982,Valor
4919,Geórgia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4920,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,1982_Valor,0.0,1982,Valor
4921,Grécia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4922,Hong Kong,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4923,Hungria,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4924,Indonesia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4925,Irlanda,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4926,Israel,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4927,Itália,Vinhos de mesa,1982_Valor,322430.0,1982,Valor
4928,Japão,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4929,Iugoslavia,Vinhos de mesa,1982_Valor,1650.0,1982,Valor
4930,Líbano,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4931,Luxemburgo,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4932,Macedônia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4933,Marrocos,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4934,México,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4935,Moldávia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4936,Montenegro,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4937,Noruega,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4938,Nova Zelândia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4939,Paises Baixos (Holanda),Vinhos de mesa,1982_Valor,0.0,1982,Valor
4940,Panamá,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4941,Peru,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4942,Porto Rico,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4943,Portugal,Vinhos de mesa,1982_Valor,1258983.0,1982,Valor
4944,Reino Unido,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4945,Republica Dominicana,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4946,Romênia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4947,Rússia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4948,San Marino,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4949,Sérvia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4950,Síria,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4951,Suíça,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4952,"Tcheca, República",Vinhos de mesa,1982_Valor,0.0,1982,Valor
4953,Tunísia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4954,Turquia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4955,Ucrânia,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4956,Uruguai,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4957,Não consta na tabela,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4958,Não declarados,Vinhos de mesa,1982_Valor,0.0,1982,Valor
4959,Outros,Vinhos de mesa,1982_Valor,30505.0,1982,Valor
4960,Argélia,Uvas frescas,1982_Valor,0.0,1982,Valor
4961,Argentina,Uvas frescas,1982_Valor,767208.0,1982,Valor
4962,Brasil,Uvas frescas,1982_Valor,0.0,1982,Valor
4963,Chile,Uvas frescas,1982_Valor,1798239.0,1982,Valor
4964,Colômbia,Uvas frescas,1982_Valor,123176.0,1982,Valor
4965,Egito,Uvas frescas,1982_Valor,0.0,1982,Valor
4966,Espanha,Uvas frescas,1982_Valor,0.0,1982,Valor
4967,Estados Unidos,Uvas frescas,1982_Valor,7590.0,1982,Valor
4968,Grécia,Uvas frescas,1982_Valor,0.0,1982,Valor
4969,Itália,Uvas frescas,1982_Valor,0.0,1982,Valor
4970,México,Uvas frescas,1982_Valor,0.0,1982,Valor
4971,Peru,Uvas frescas,1982_Valor,0.0,1982,Valor
4972,Paraguai,Uvas frescas,1982_Valor,0.0,1982,Valor
4973,Portugal,Uvas frescas,1982_Valor,0.0,1982,Valor
4974,Panamá,Uvas frescas,1982_Valor,0.0,1982,Valor
4975,Reino Unido,Uvas frescas,1982_Valor,0.0,1982,Valor
4976,Uruguai,Uvas frescas,1982_Valor,0.0,1982,Valor
4977,Venezuela,Uvas frescas,1982_Valor,0.0,1982,Valor
4978,Não consta na tabela,Uvas frescas,1982_Valor,0.0,1982,Valor
4979,Outros,Uvas frescas,1982_Valor,0.0,1982,Valor
4980,Africa do Sul,Suco,1982_Valor,0.0,1982,Valor
4981,Alemanha,Suco,1982_Valor,0.0,1982,Valor
4982,Argentina,Suco,1982_Valor,0.0,1982,Valor
4983,Austria,Suco,1982_Valor,0.0,1982,Valor
4984,Canadá,Suco,1982_Valor,0.0,1982,Valor
4985,"Coreia do Sul, República",Suco,1982_Valor,0.0,1982,Valor
4986,"Coreia do Norte, República",Suco,1982_Valor,0.0,1982,Valor
4987,Chile,Suco,1982_Valor,0.0,1982,Valor
4988,China,Suco,1982_Valor,0.0,1982,Valor
4989,Dinamarca,Suco,1982_Valor,0.0,1982,Valor
4990,Espanha,Suco,1982_Valor,0.0,1982,Valor
4991,Estados Unidos,Suco,1982_Valor,0.0,1982,Valor
4992,França,Suco,1982_Valor,0.0,1982,Valor
4993,Guiana,Suco,1982_Valor,0.0,1982,Valor
4994,Israel,Suco,1982_Valor,0.0,1982,Valor
4995,itália,Suco,1982_Valor,0.0,1982,Valor
4996,Japão,Suco,1982_Valor,0.0,1982,Valor
4997,Líbano,Suco,1982_Valor,0.0,1982,Valor
4998,México,Suco,1982_Valor,0.0,1982,Valor
4999,Países Baixos,Suco,1982_Valor,0.0,1982,Valor
5000,Panamá,Suco,1982_Valor,99.0,1982,Valor
5001,Peru,Suco,1982_Valor,0.0,1982,Valor
5002,Portugal,Suco,1982_Valor,0.0,1982,Valor
5003,Reino Unido,Suco,1982_Valor,0.0,1982,Valor
5004,Taiwan,Suco,1982_Valor,0.0,1982,Valor
5005,Turquia,Suco,1982_Valor,0.0,1982,Valor
5006,Uruguai,Suco,1982_Valor,0.0,1982,Valor
5007,Venezuela,Suco,1982_Valor,0.0,1982,Valor
5008,Outros,Suco,1982_Valor,0.0,1982,Valor
5009,Afeganistão,Uvas passas,1982_Valor,0.0,1982,Valor
5010,África do Sul,Uvas passas,1982_Valor,0.0,1982,Valor
5011,"Alemanha, República Democrática",Uvas passas,1982_Valor,0.0,1982,Valor
5012,Arábia Saudita,Uvas passas,1982_Valor,0.0,1982,Valor
5013,Argentina,Uvas passas,1982_Valor,1739134.0,1982,Valor
5014,Austrália,Uvas passas,1982_Valor,0.0,1982,Valor
5015,Bélgica,Uvas passas,1982_Valor,0.0,1982,Valor
5016,Chile,Uvas passas,1982_Valor,1572341.0,1982,Valor
5017,China,Uvas passas,1982_Valor,0.0,1982,Valor
5018,China Continental,Uvas passas,1982_Valor,0.0,1982,Valor
5019,Cingapura,Uvas passas,1982_Valor,0.0,1982,Valor
5020,Costa Rica,Uvas passas,1982_Valor,0.0,1982,Valor
5021,Emirados,Uvas passas,1982_Valor,0.0,1982,Valor
5022,Espanha,Uvas passas,1982_Valor,0.0,1982,Valor
5023,Estados Unidos,Uvas passas,1982_Valor,266479.0,1982,Valor
5024,França,Uvas passas,1982_Valor,0.0,1982,Valor
5025,Grécia,Uvas passas,1982_Valor,0.0,1982,Valor
5026,Guiana Britânica,Uvas passas,1982_Valor,0.0,1982,Valor
5027,Índia,Uvas passas,1982_Valor,0.0,1982,Valor
5028,Irã,Uvas passas,1982_Valor,0.0,1982,Valor
5029,Itália,Uvas passas,1982_Valor,0.0,1982,Valor
5030,Japão,Uvas passas,1982_Valor,0.0,1982,Valor
5031,México,Uvas passas,1982_Valor,2115847.0,1982,Valor
5032,Países Baixos,Uvas passas,1982_Valor,0.0,1982,Valor
5033,Paraguai,Uvas passas,1982_Valor,0.0,1982,Valor
5034,Peru,Uvas passas,1982_Valor,0.0,1982,Valor
5035,Portugal,Uvas passas,1982_Valor,0.0,1982,Valor
5036,Reino Unido,Uvas passas,1982_Valor,0.0,1982,Valor
5037,Suécia,Uvas passas,1982_Valor,0.0,1982,Valor
5038,Turquia,Uvas passas,1982_Valor,74610.0,1982,Valor
5039,Uruguai,Uvas passas,1982_Valor,0.0,1982,Valor
5040,Uzbequistão,Uvas passas,1982_Valor,0.0,1982,Valor
5041,Venezuela,Uvas passas,1982_Valor,0.0,1982,Valor
5042,Não consta na tabela,Uvas passas,1982_Valor,0.0,1982,Valor
5043,Outros,Uvas passas,1982_Valor,0.0,1982,Valor
5044,Africa do Sul,Espumantes,1983_Peso,0.0,1983,Peso
5045,Alemanha,Espumantes,1983_Peso,215712.0,1983,Peso
5046,Argentina,Espumantes,1983_Peso,0.0,1983,Peso
5047,Austrália,Espumantes,1983_Peso,0.0,1983,Peso
5048,Austria,Espumantes,1983_Peso,0.0,1983,Peso
5049,Bermudas,Espumantes,1983_Peso,0.0,1983,Peso
5050,Bahamas,Espumantes,1983_Peso,0.0,1983,Peso
5051,Bélgica,Espumantes,1983_Peso,0.0,1983,Peso
5052,Brasil,Espumantes,1983_Peso,0.0,1983,Peso
5053,Bulgaria,Espumantes,1983_Peso,0.0,1983,Peso
5054,Canada,Espumantes,1983_Peso,0.0,1983,Peso
5055,Chile,Espumantes,1983_Peso,900.0,1983,Peso
5056,Croácia,Espumantes,1983_Peso,0.0,1983,Peso
5057,Cuba,Espumantes,1983_Peso,0.0,1983,Peso
5058,Emirados Arabes Unidos,Espumantes,1983_Peso,0.0,1983,Peso
5059,Eslovênia,Espumantes,1983_Peso,0.0,1983,Peso
5060,Espanha,Espumantes,1983_Peso,17190.0,1983,Peso
5061,Estados Unidos,Espumantes,1983_Peso,0.0,1983,Peso
5062,França,Espumantes,1983_Peso,16253.0,1983,Peso
5063,Geórgia,Espumantes,1983_Peso,0.0,1983,Peso
5064,Grecia,Espumantes,1983_Peso,0.0,1983,Peso
5065,Hong Kong,Espumantes,1983_Peso,0.0,1983,Peso
5066,Hungria,Espumantes,1983_Peso,0.0,1983,Peso
5067,Indonesia,Espumantes,1983_Peso,0.0,1983,Peso
5068,Irlanda,Espumantes,1983_Peso,0.0,1983,Peso
5069,Israel,Espumantes,1983_Peso,270.0,1983,Peso
5070,Itália,Espumantes,1983_Peso,9000.0,1983,Peso
5071,Luxemburgo,Espumantes,1983_Peso,0.0,1983,Peso
5072,Mexico,Espumantes,1983_Peso,0.0,1983,Peso
5073,Moldávia,Espumantes,1983_Peso,0.0,1983,Peso
5074,Nova Zelândia,Espumantes,1983_Peso,0.0,1983,Peso
5075,Paises Baixos,Espumantes,1983_Peso,0.0,1983,Peso
5076,Panama,Espumantes,1983_Peso,0.0,1983,Peso
5077,Peru,Espumantes,1983_Peso,0.0,1983,Peso
5078,Portugal,Espumantes,1983_Peso,231759.0,1983,Peso
5079,Reino Unido,Espumantes,1983_Peso,0.0,1983,Peso
5080,Romenia,Espumantes,1983_Peso,0.0,1983,Peso
5081,Suíça,Espumantes,1983_Peso,0.0,1983,Peso
5082,Tunisia,Espumantes,1983_Peso,0.0,1983,Peso
5083,Ucrânia,Espumantes,1983_Peso,0.0,1983,Peso
5084,Uruguai,Espumantes,1983_Peso,0.0,1983,Peso
5085,Não consta na tabela,Espumantes,1983_Peso,0.0,1983,Peso
5086,Não declarados,Espumantes,1983_Peso,0.0,1983,Peso
5087,Outros,Espumantes,1983_Peso,1188.0,1983,Peso
5088,Africa do Sul,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5089,Alemanha,Vinhos de mesa,1983_Peso,850055.0,1983,Peso
5090,Argélia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5091,Arábia Saudita,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5092,Argentina,Vinhos de mesa,1983_Peso,132634.0,1983,Peso
5093,Armênia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5094,Austrália,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5095,Áustria,Vinhos de mesa,1983_Peso,8400.0,1983,Peso
5096,Bermudas,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5097,Bélgica,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5098,Bolívia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5099,Bósnia-Herzegovina,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5100,Brasil,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5101,Bulgária,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5102,Canada,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5103,Chile,Vinhos de mesa,1983_Peso,598657.0,1983,Peso
5104,China,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5105,"Coreia do Sul, República",Vinhos de mesa,1983_Peso,0.0,1983,Peso
5106,Croácia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5107,Emirados Árabes Unidos,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5108,Eslovênia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5109,Eslováquia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5110,Espanha,Vinhos de mesa,1983_Peso,65961.0,1983,Peso
5111,Estados Unidos,Vinhos de mesa,1983_Peso,21654.0,1983,Peso
5112,França,Vinhos de mesa,1983_Peso,267008.0,1983,Peso
5113,Geórgia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5114,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,1983_Peso,0.0,1983,Peso
5115,Grécia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5116,Hong Kong,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5117,Hungria,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5118,Indonesia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5119,Irlanda,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5120,Israel,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5121,Itália,Vinhos de mesa,1983_Peso,266333.0,1983,Peso
5122,Japão,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5123,Iugoslavia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5124,Líbano,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5125,Luxemburgo,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5126,Macedônia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5127,Marrocos,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5128,México,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5129,Moldávia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5130,Montenegro,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5131,Noruega,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5132,Nova Zelândia,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5133,Paises Baixos (Holanda),Vinhos de mesa,1983_Peso,0.0,1983,Peso
5134,Panamá,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5135,Peru,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5136,Porto Rico,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5137,Portugal,Vinhos de mesa,1983_Peso,1189656.0,1983,Peso
5138,Reino Unido,Vinhos de mesa,1983_Peso,0.0,1983,Peso
5139,Republica Dominicana,Vinhos de mesa,1983_Peso,0.0,1983,Peso
